ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Q03441	0.269170150541822	25.9610957844064	1.90089564475512	0.0936217845310313	0.171183389329644	-5.80934511305775
P48361	0.268828822456157	27.333182544797	2.12703526296434	0.0658962409919008	0.129967790603283	-5.47069394859162
P29704	0.268779470848809	31.8743853026873	3.32641244106781	0.0103525363291027	0.0313779969588083	-3.58716555299061
Q12230	0.267943853827951	32.0115786237194	3.54909890537783	0.00744756718231544	0.0242879037974782	-3.24122615550703
P23595	0.267397057422983	29.4147571154551	3.97860790676151	0.00402130243012526	0.0153692217268446	-2.58864017648017
Q03262	0.267313591353073	29.6581209766793	2.89930916448669	0.0197882285975459	0.0523786388722203	-4.26020986546365
P10614	0.267090589419468	32.5599343971451	2.76509383331116	0.0243435734191241	0.0608880758942818	-4.47288996234647
P00127	0.266376709502318	29.9472501783513	0.959981998578458	0.365015271389022	0.47984809586124	-6.99193936021108
P37370	0.265537757780923	27.8653159524613	1.72280478794184	0.12299761837638	0.210048843761319	-6.06576805600225
P37366	0.26541944495218	26.2306346025401	0.573996242446787	0.581654118546946	0.678416080210691	-7.29985218720649
P47064	0.264758507834348	27.3732068313269	1.64330174635937	0.138721082207645	0.228416650305667	-6.17655842380866
P38247	0.264167536071703	27.0709590917443	3.53760816756665	0.00757402378442487	0.0245838741062876	-3.25896405964329
P38218	0.263695438719427	26.3767861945264	1.02368139446827	0.335769934769738	0.451438427957254	-6.92887375298902
P07258	0.263050134074362	33.5909276857845	2.50994042622884	0.0362101075743311	0.0821146723140041	-4.87617671132283
P30624	0.262795119122082	32.5935641029657	3.43665533217096	0.00878805618008054	0.0276246419943555	-3.41534904841862
Q12331	0.262431804545955	25.8766982652656	0.676227779305184	0.517855020313088	0.622299706158442	-7.23157577056852
P35181	0.26025133615661	26.2253406908452	1.92356782645347	0.0904001357162768	0.166655309020477	-5.77598320448349
P07251	0.260134320289865	34.5352024489281	5.17509739608947	0.000832121072896698	0.00477631399717629	-0.899741215791684
P16451	0.259895030074397	30.594599426901	4.06697073494428	0.00355402273049045	0.0139795237574513	-2.45714963612445
P39523	0.258384719322496	27.6049845484132	2.15094438743581	0.0634824324141142	0.126561032560963	-5.43421690060229
P18852	0.258163027065098	26.852165150804	1.66751197110359	0.13374671194162	0.22272167652765	-6.14308680307039
P53215	0.257859261011433	25.3932555092151	0.962828894383857	0.363668639405595	0.478700314160829	-6.98918882959024
Q04964	0.257802345320798	28.6576869837057	1.69635450749217	0.128035560552631	0.216547834287747	-6.10290313246193
Q08977	0.257471736221145	30.5305957572385	2.89606059869466	0.0198873655649593	0.0525080064705834	-4.26535618961406
P54780	0.257469168750163	27.1482864934081	1.44727051902297	0.185627065243124	0.286015350281194	-6.43796578080604
Q00582	0.257016338530587	26.4212720297973	2.73516335002446	0.0254993549444146	0.0629251798392089	-4.52030820797943
P46944	0.256841356391078	25.4607138443373	1.76633984498204	0.115105921247972	0.199194896295496	-6.00407926664956
Q05584	0.2564951907747	29.4393994026382	3.6272862774576	0.00664451629377773	0.0224395625697192	-3.12088772294219
P25342	0.255357190193848	30.6251844240763	3.161678384384	0.0132604333435163	0.0380918406036482	-3.8456269654845
Q03429	0.255170094973494	27.0924408309984	2.02801398959711	0.0768856330180039	0.146213333664092	-5.62050072768502
P38251	0.254946473726942	29.1128411251649	3.1224664625876	0.0140716844085109	0.0397661487252238	-3.90740121626675
Q12242	0.254845244707774	27.1127329895496	2.11320523474397	0.0673333705793101	0.131889239622224	-5.4917423910412
P38122	0.254644531031065	26.7254870075111	1.69492623627276	0.128312977191478	0.216783218608136	-6.10490071523676
Q04080	0.254509549064984	28.4664565923124	2.93610602841999	0.01870041522848	0.0500487628745143	-4.20192977746646
P54861	0.254509140337838	29.6520738929075	3.97942531062303	0.00401668909931853	0.0153692217268446	-2.58741923122652
P17629	0.254246692417279	28.4469563106193	2.07779190197926	0.071154628111747	0.137823612176894	-5.54545942586827
P36973	0.253999966673643	27.3046907648521	1.65237721441015	0.136836773297374	0.226423678729658	-6.16403935131851
P23202	0.2533735080256	28.8065028600696	3.08112214433123	0.01498354418555	0.0416667502018755	-3.97262136485522
P32336	0.253236919355587	24.9094189877292	1.14243933689924	0.286120057908856	0.396594542895336	-6.8031556665936
P17695	0.252471903640057	30.1435651618532	2.81988970500241	0.0223653461001759	0.0567355907136206	-4.38605580733938
P25376	0.25198837861651	27.811039393224	2.74751893477325	0.0250155459728871	0.0620734133642346	-4.50073510672927
P49775	0.251675079392118	27.3367844507736	1.46808642725874	0.180048103504111	0.280035114829719	-6.41108451374987
P32798	0.251105186914717	27.8821334201732	2.85336735628199	0.0212391045711714	0.0548749824617075	-4.33300225167023
Q3E830	0.249549816810738	27.8327313230081	1.13286549069621	0.289892115847346	0.400582844385178	-6.8136661484838
Q12486	0.248409749144503	28.0292470771243	3.19050795284892	0.0126953439474169	0.0367719112118341	-3.80026504382753
P31755	0.248091284606261	27.1685496571566	1.21247931610354	0.259720071513079	0.37015129791814	-6.72436133677529
P39714	0.247905688300698	30.2638815559183	2.24132026195542	0.0551203727473289	0.113425638995488	-5.29539939391847
Q05931	0.247820341227278	28.2115904932017	3.41931927276548	0.00901650076260656	0.0281309003585066	-3.44229892923867
P40472	0.247760287725669	27.3968338995045	1.00247559218839	0.345300489973599	0.461087232883366	-6.9502191161128
Q12490	0.247489177966187	27.4810714599222	1.35709799405186	0.211585102291151	0.31606659226905	-6.55174574335939
Q07807	0.245585967079638	28.9834222363052	3.78109166965446	0.00532171200078596	0.0190608518976722	-2.88609247193863
P00128	0.245464562080102	30.7234369239168	2.53563150616582	0.0347861204828064	0.0796927643224526	-4.83571515686907
Q04322	0.244006557208614	27.8518807861778	2.06721505021665	0.0723364420079122	0.139509174924798	-5.56145096513529
P00830	0.243815798444928	34.9804483582418	4.44248883467975	0.00212956158420413	0.00952075036361734	-1.90998004432981
P25623	0.243370976316964	30.4019850586607	3.33710502134643	0.0101886522943887	0.0309111677547087	-3.57045692578808
Q04201	0.243240742834022	26.3958312922099	1.04404976449947	0.3268074450224	0.442043389167113	-6.90804863048743
P40515	0.243237833731008	27.8161390293317	2.84898386787737	0.0213831737783019	0.0551871067329818	-4.33994869445382
Q03942	0.24315296664939	25.7114011769978	0.852401683454524	0.418635191591015	0.530960214668653	-7.0910235914404
P32873	0.243114138542154	27.4168644705133	1.57548671653915	0.153570820616675	0.247069277111221	-6.26899609159864
Q05031	0.243059684926799	26.8959746550721	1.07187566064448	0.314865060594284	0.427921552429526	-6.87909653415542
P50945	0.242987586132212	27.6316110532353	1.40710043544449	0.19682524847181	0.298878905305598	-6.48919918228228
P53152	0.242678957911686	29.1316281377622	2.80128310073183	0.0230177901416702	0.0579988545007995	-4.41554305846606
P53915	0.24239433686752	27.3797069708037	1.92252306912882	0.0905462300341439	0.166816546401954	-5.77752377523551
P38631	0.241356426436475	33.3140164816313	4.44819895183944	0.00211338044856174	0.00946190617970355	-1.90180980231418
P38225	0.241182695664101	28.266842396229	4.30231100632469	0.00257196570828008	0.0109816628470705	-2.11197905805625
P38077	0.241151828347142	32.1775194238266	4.74948060608223	0.00142284239816861	0.00714026973353389	-1.47728268601922
P47075	0.240125180382101	30.664219095495	3.67719859940479	0.00618045142544517	0.0213173279491654	-3.0444048148515
P53114	0.240020439372014	27.8454567082963	3.66765347514514	0.00626645370885059	0.0214869430235643	-3.05901033995415
P53163	0.239589028086634	30.8429931837772	2.40545441111603	0.0426358382214669	0.0927921645736647	-5.04018539144402
P32387	0.239587658162133	27.6550025509652	1.54139059451353	0.161570031061315	0.257296990521423	-6.31469927904873
P00546	0.239576720597018	30.13587821338	2.86747049612797	0.0207823592894142	0.0538985206889702	-4.31065419346209
Q12328	0.239427926736177	27.2530660131479	1.85124556277187	0.10106396301623	0.180628682587945	-5.88187404869679
Q01163	0.238679100098437	29.2822165719884	3.81973994142181	0.00503559543003302	0.0183080696957349	-2.82751783525196
P40518	0.23840360494318	30.087093326387	2.68702458706649	0.0274778498967404	0.0666529269167062	-4.59653747416268
P32445	0.238001077513346	31.3697230896716	1.84928316614759	0.101369374818606	0.180814809721976	-5.88472518669225
P40506	0.238000854391267	28.8968769614368	2.59688572986736	0.0316160580691661	0.0738886845553815	-4.7390758255808
Q07418	0.237947086691477	28.5009310842102	2.73955331438407	0.0253263644887301	0.0626957553773146	-4.51335413476857
P40030	0.23788432091397	27.7340760451615	1.97649733689131	0.0832878633002859	0.15564947142701	-5.69754340708117
Q03784	0.237343503342068	26.1593905937188	1.85080466931348	0.101132504005047	0.180628682587945	-5.88251472194121
Q99258	0.237215525086476	31.2877988751574	2.29136441407692	0.050969516025922	0.106632888570538	-5.21796415461069
Q03048	0.237092592907615	32.8519332707039	3.40952638069939	0.00914831542439381	0.0284477893367953	-3.45753426428294
Q12367	0.236515861086659	25.3296402319811	0.948104016134342	0.370673896025936	0.485048847659826	-7.00334535378011
P53137	0.235918134545528	25.6870269647092	0.789426475850703	0.452492179301061	0.565091456085391	-7.14446732538092
P40563	0.235785012720708	28.8327473539897	3.15848994291954	0.0133245305506569	0.0382059274892576	-3.85064682330984
P38781;P38780	0.234867481582231	26.9148852218674	2.37960949479722	0.0443952759293007	0.0956252884965143	-5.0805922088873
P80210	0.234751002336992	32.0940937896839	3.15029940108831	0.0134906780264327	0.0385764461084307	-3.86354460325667
P32867	0.234613067828676	29.9916128467265	3.1094732810094	0.0143518274596024	0.0401953773533457	-3.92788869243003
P07560	0.234234633725094	31.8831736282572	2.66130973689152	0.0285985448044427	0.0684040964507607	-4.63723217195015
P38281	0.233512347852493	28.843970491651	2.67681692336807	0.0279172333504277	0.0673712641888574	-4.61269396551531
P42844	0.233508923451943	26.9368497981253	1.57352363497578	0.154021466334919	0.247585651640964	-6.27164186368514
Q12056	0.233005807633898	25.5451373549683	1.17095873699324	0.275118082546388	0.385953478379759	-6.77147120109818
P43621	0.231779429165041	31.0981167608607	2.7877399590646	0.0235050043333925	0.0591209338530114	-4.4370051372996
P36112	0.231356409311715	30.5137991257107	3.77170236498831	0.00539381374977655	0.0192103306069311	-2.90034918268557
P00560	0.231028734686433	38.1137708883164	4.23666642479462	0.00281246333978288	0.011783770196363	-2.20750752013478
P40185	0.230982980578318	32.5672777871709	2.65100106758102	0.0290608520452993	0.069259855749025	-4.65353980921373
P40482	0.230765776695009	31.9479598944707	3.55847693258882	0.00734602322395868	0.0240922755468798	-3.22675936025781
P40509	0.23075568280543	30.3510070941896	3.67191943643235	0.00622786049395688	0.0214014416535755	-3.0524815218391
Q12298	0.230597534940816	27.8815725158319	2.61818950533051	0.0305838302583158	0.0720133163257414	-4.70541800126327
Q03503	0.230412066533525	26.941827204921	1.53891070688194	0.162166244426494	0.257798573775304	-6.31800236861571
P32803	0.230309213077049	30.7201550449434	4.09860508335206	0.00340122002921193	0.0135788835306372	-2.41032168475469
P07246	0.229555377261271	31.9749235836211	2.16098043773468	0.062495311123864	0.125081918136484	-5.41887283846936
